,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Production
0,2021-12-17 14:00:01,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
1,2021-12-17 14:00:03,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
2,2021-12-17 14:00:05,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
3,2021-12-17 14:00:07,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
4,2021-12-17 14:00:09,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
5,2021-12-17 14:00:11,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
6,2021-12-17 14:00:13,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
7,2021-12-17 14:00:15,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
8,2021-12-17 14:00:17,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
9,2021-12-17 14:00:19,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
10,2021-12-17 14:00:21,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
11,2021-12-17 14:00:23,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
12,2021-12-17 14:00:25,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
13,2021-12-17 14:00:27,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
14,2021-12-17 14:00:29,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
15,2021-12-17 14:00:31,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
16,2021-12-17 14:00:33,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
17,2021-12-17 14:00:35,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
18,2021-12-17 14:00:37,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
19,2021-12-17 14:00:39,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
20,2021-12-17 14:00:41,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
21,2021-12-17 14:00:43,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
22,2021-12-17 14:00:45,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
23,2021-12-17 14:00:47,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
24,2021-12-17 14:00:49,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
25,2021-12-17 14:00:51,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
26,2021-12-17 14:00:53,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
27,2021-12-17 14:00:55,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
28,2021-12-17 14:00:57,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
29,2021-12-17 14:00:59,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
30,2021-12-17 14:01:01,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
31,2021-12-17 14:01:03,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
32,2021-12-17 14:01:05,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
33,2021-12-17 14:01:07,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
34,2021-12-17 14:01:09,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
35,2021-12-17 14:01:11,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
36,2021-12-17 14:01:13,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
37,2021-12-17 14:01:15,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
38,2021-12-17 14:01:17,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
39,2021-12-17 14:01:19,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
40,2021-12-17 14:01:21,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
41,2021-12-17 14:01:23,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,0.0,0.0,0.0,0.0,0,1
