,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Production
4077,2022-03-02 09:22:52,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4078,2022-03-02 09:22:54,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
14332,2022-03-02 09:22:55,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4079,2022-03-02 09:22:56,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4080,2022-03-02 09:22:58,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4081,2022-03-02 09:23:00,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4082,2022-03-02 09:23:02,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
15075,2022-03-02 09:23:03,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4083,2022-03-02 09:23:04,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4084,2022-03-02 09:23:06,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4085,2022-03-02 09:23:09,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4086,2022-03-02 09:23:10,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4087,2022-03-02 09:23:12,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4088,2022-03-02 09:23:14,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4089,2022-03-02 09:23:16,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4090,2022-03-02 09:23:18,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4091,2022-03-02 09:23:20,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4092,2022-03-02 09:23:22,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
14508,2022-03-02 09:23:23,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4093,2022-03-02 09:23:24,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4094,2022-03-02 09:23:26,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,1791.0,2000.0,0.0,0.0,1,1
4095,2022-03-02 09:23:29,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,3175.5,2000.0,0.0,0.0,1,1
4096,2022-03-02 09:23:30,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4097,2022-03-02 09:23:32,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4098,2022-03-02 09:23:34,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4099,2022-03-02 09:23:36,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4100,2022-03-02 09:23:38,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4101,2022-03-02 09:23:40,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,2980.0,2000.0,0.0,0.0,1,1
4102,2022-03-02 09:23:43,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4103,2022-03-02 09:23:44,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4104,2022-03-02 09:23:46,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4105,2022-03-02 09:23:48,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4106,2022-03-02 09:23:50,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4107,2022-03-02 09:23:52,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4108,2022-03-02 09:23:54,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
14333,2022-03-02 09:23:56,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4109,2022-03-02 09:23:57,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4110,2022-03-02 09:23:58,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4111,2022-03-02 09:24:00,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4112,2022-03-02 09:24:03,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4113,2022-03-02 09:24:04,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4114,2022-03-02 09:24:06,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4115,2022-03-02 09:24:08,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4116,2022-03-02 09:24:10,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4117,2022-03-02 09:24:12,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4118,2022-03-02 09:24:14,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4119,2022-03-02 09:24:16,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
15076,2022-03-02 09:24:17,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4120,2022-03-02 09:24:18,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4121,2022-03-02 09:24:20,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4122,2022-03-02 09:24:23,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4123,2022-03-02 09:24:24,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4124,2022-03-02 09:24:26,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4125,2022-03-02 09:24:28,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,3780.0,2000.0,0.0,0.0,1,1
4126,2022-03-02 09:24:30,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
15077,2022-03-02 09:24:31,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4127,2022-03-02 09:24:32,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4128,2022-03-02 09:24:34,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4129,2022-03-02 09:24:37,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4130,2022-03-02 09:24:38,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4131,2022-03-02 09:24:40,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4132,2022-03-02 09:24:42,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4133,2022-03-02 09:24:44,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4134,2022-03-02 09:24:46,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4135,2022-03-02 09:24:48,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4136,2022-03-02 09:24:50,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
14509,2022-03-02 09:24:51,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4137,2022-03-02 09:24:52,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4138,2022-03-02 09:24:54,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4139,2022-03-02 09:24:57,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4140,2022-03-02 09:24:58,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4141,2022-03-02 09:25:00,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4142,2022-03-02 09:25:02,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4143,2022-03-02 09:25:05,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4144,2022-03-02 09:25:06,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4145,2022-03-02 09:25:08,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4146,2022-03-02 09:25:11,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4147,2022-03-02 09:25:12,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4148,2022-03-02 09:25:14,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4149,2022-03-02 09:25:16,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,156.0,2000.0,0.0,0.0,1,1
4150,2022-03-02 09:25:18,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4151,2022-03-02 09:25:20,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4152,2022-03-02 09:25:22,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4153,2022-03-02 09:25:24,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
15078,2022-03-02 09:25:25,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4154,2022-03-02 09:25:26,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4155,2022-03-02 09:25:28,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4156,2022-03-02 09:25:31,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4157,2022-03-02 09:25:32,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4158,2022-03-02 09:25:34,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4159,2022-03-02 09:25:36,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4160,2022-03-02 09:25:38,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4161,2022-03-02 09:25:40,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4162,2022-03-02 09:25:42,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
15973,2022-03-02 09:25:43,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4163,2022-03-02 09:25:44,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
15079,2022-03-02 09:25:45,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4164,2022-03-02 09:25:46,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4165,2022-03-02 09:25:48,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4166,2022-03-02 09:25:51,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4167,2022-03-02 09:25:52,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4168,2022-03-02 09:25:54,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4169,2022-03-02 09:25:56,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
14334,2022-03-02 09:25:58,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4170,2022-03-02 09:25:59,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4171,2022-03-02 09:26:00,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4172,2022-03-02 09:26:02,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4173,2022-03-02 09:26:05,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4174,2022-03-02 09:26:06,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4175,2022-03-02 09:26:08,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4176,2022-03-02 09:26:10,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4177,2022-03-02 09:26:12,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4178,2022-03-02 09:26:14,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4179,2022-03-02 09:26:16,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4180,2022-03-02 09:26:19,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4181,2022-03-02 09:26:20,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4182,2022-03-02 09:26:22,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4183,2022-03-02 09:26:25,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4184,2022-03-02 09:26:26,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4185,2022-03-02 09:26:28,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4186,2022-03-02 09:26:30,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4187,2022-03-02 09:26:32,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4188,2022-03-02 09:26:34,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4189,2022-03-02 09:26:36,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4190,2022-03-02 09:26:38,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
14510,2022-03-02 09:26:39,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4191,2022-03-02 09:26:40,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4192,2022-03-02 09:26:42,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4193,2022-03-02 09:26:45,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4194,2022-03-02 09:26:46,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4195,2022-03-02 09:26:48,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4196,2022-03-02 09:26:50,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4197,2022-03-02 09:26:52,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
15974,2022-03-02 09:26:53,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4198,2022-03-02 09:26:54,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4199,2022-03-02 09:26:56,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4200,2022-03-02 09:26:59,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
4201,2022-03-02 09:27:00,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4202,2022-03-02 09:27:02,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,2000.0,0.0,0.0,1,1
4203,2022-03-02 09:27:05,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.5,0.0,0.0,1,1
4204,2022-03-02 09:27:06,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,57.0,4560.0,1999.0,0.0,0.0,1,1
