,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Production
21,2022-02-18 07:00:55,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
22,2022-02-18 07:00:58,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
23,2022-02-18 07:01:00,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
24,2022-02-18 07:01:02,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
25,2022-02-18 07:01:03,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
7700,2022-02-18 07:01:04,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
26,2022-02-18 07:01:06,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
27,2022-02-18 07:01:08,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
28,2022-02-18 07:01:10,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
29,2022-02-18 07:01:11,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
30,2022-02-18 07:01:14,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
31,2022-02-18 07:01:16,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
32,2022-02-18 07:01:18,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
33,2022-02-18 07:01:19,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
34,2022-02-18 07:01:22,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
35,2022-02-18 07:01:24,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
36,2022-02-18 07:01:26,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
37,2022-02-18 07:01:27,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
7701,2022-02-18 07:01:28,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
38,2022-02-18 07:01:30,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
39,2022-02-18 07:01:32,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
40,2022-02-18 07:01:34,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
41,2022-02-18 07:01:36,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
42,2022-02-18 07:01:38,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
43,2022-02-18 07:01:40,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
44,2022-02-18 07:01:42,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
45,2022-02-18 07:01:44,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
46,2022-02-18 07:01:46,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
47,2022-02-18 07:01:48,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
48,2022-02-18 07:01:50,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
49,2022-02-18 07:01:51,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
50,2022-02-18 07:01:54,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
51,2022-02-18 07:01:56,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
52,2022-02-18 07:01:58,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
53,2022-02-18 07:02:00,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
54,2022-02-18 07:02:02,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
55,2022-02-18 07:02:04,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
56,2022-02-18 07:02:06,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
57,2022-02-18 07:02:08,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
58,2022-02-18 07:02:10,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
59,2022-02-18 07:02:12,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
60,2022-02-18 07:02:14,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
61,2022-02-18 07:02:15,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
7551,2022-02-18 07:02:16,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
62,2022-02-18 07:02:18,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
63,2022-02-18 07:02:20,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
64,2022-02-18 07:02:22,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
65,2022-02-18 07:02:23,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
7471,2022-02-18 07:02:24,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
66,2022-02-18 07:02:26,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
67,2022-02-18 07:02:28,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
68,2022-02-18 07:02:30,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
69,2022-02-18 07:02:32,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
70,2022-02-18 07:02:34,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
71,2022-02-18 07:02:36,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
72,2022-02-18 07:02:37,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
7472,2022-02-18 07:02:38,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,49.0,0.0,0.0,0.0,0.0,0,1
73,2022-02-18 07:02:40,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
74,2022-02-18 07:02:42,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
75,2022-02-18 07:02:44,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,3920.0,0.0,0.0,0.0,0,1
76,2022-02-18 07:02:45,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,3920.0,0.0,0.0,0.0,0,1
7195,2022-02-18 07:02:46,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,3920.0,0.0,0.0,0.0,0,1
77,2022-02-18 07:02:48,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
78,2022-02-18 07:02:50,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,1470.0,0.0,0.0,0.0,0,1
79,2022-02-18 07:02:52,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,1470.0,0.0,0.0,0.0,0,1
80,2022-02-18 07:02:54,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,1470.0,0.0,0.0,0.0,0,1
81,2022-02-18 07:02:56,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,1470.0,0.0,0.0,0.0,0,1
82,2022-02-18 07:02:58,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
7196,2022-02-18 07:02:59,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,98.0,1017.0,0.0,0.0,0.0,0,1
83,2022-02-18 07:03:00,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,2034.0,0.0,0.0,0.0,0,1
84,2022-02-18 07:03:02,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,2034.0,0.0,0.0,0.0,0,1
85,2022-02-18 07:03:04,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
7197,2022-02-18 07:03:05,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
86,2022-02-18 07:03:06,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
87,2022-02-18 07:03:08,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
88,2022-02-18 07:03:10,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
89,2022-02-18 07:03:12,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
7199,2022-02-18 07:03:13,0.0,3.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
7198,2022-02-18 07:03:13,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
90,2022-02-18 07:03:14,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
91,2022-02-18 07:03:16,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
7200,2022-02-18 07:03:17,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
92,2022-02-18 07:03:18,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
93,2022-02-18 07:03:20,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
94,2022-02-18 07:03:22,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
95,2022-02-18 07:03:24,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
96,2022-02-18 07:03:26,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
97,2022-02-18 07:03:28,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
98,2022-02-18 07:03:30,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
99,2022-02-18 07:03:32,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
100,2022-02-18 07:03:34,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
101,2022-02-18 07:03:36,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
102,2022-02-18 07:03:38,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
103,2022-02-18 07:03:40,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
104,2022-02-18 07:03:42,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
105,2022-02-18 07:03:44,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
106,2022-02-18 07:03:46,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
107,2022-02-18 07:03:49,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
108,2022-02-18 07:03:50,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
109,2022-02-18 07:03:52,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,0,1
110,2022-02-18 07:03:55,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
111,2022-02-18 07:03:56,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
7201,2022-02-18 07:03:57,0.0,11.0,11.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
7202,2022-02-18 07:03:57,0.0,9.0,11.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1
112,2022-02-18 07:03:58,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
113,2022-02-18 07:04:00,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,51.0,15300.0,0.0,0.0,0.0,1,1
114,2022-02-18 07:04:02,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
115,2022-02-18 07:04:04,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,15.0,4950.0,0.0,0.0,0.0,1,1
116,2022-02-18 07:04:07,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,70.0,5600.0,1999.0,0.0,0.0,1,1
117,2022-02-18 07:04:08,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
118,2022-02-18 07:04:10,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,1999.0,0.0,0.0,1,1
119,2022-02-18 07:04:12,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,1999.0,0.0,0.0,1,1
120,2022-02-18 07:04:14,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,1999.0,0.0,0.0,1,1
121,2022-02-18 07:04:16,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
122,2022-02-18 07:04:18,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,1999.0,0.0,0.0,1,1
123,2022-02-18 07:04:20,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
124,2022-02-18 07:04:22,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,1999.0,0.0,0.0,1,1
125,2022-02-18 07:04:24,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
126,2022-02-18 07:04:26,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
127,2022-02-18 07:04:28,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
128,2022-02-18 07:04:30,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
129,2022-02-18 07:04:32,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,1999.0,0.0,0.0,1,1
130,2022-02-18 07:04:34,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,1999.0,0.0,0.0,1,1
131,2022-02-18 07:04:36,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
132,2022-02-18 07:04:38,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,62.0,4960.0,2000.0,0.0,0.0,1,1
