,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Phase,Phase_compressed,Production
1444,2021-11-26 08:08:30,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1445,2021-11-26 08:08:31,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1446,2021-11-26 08:08:33,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1447,2021-11-26 08:08:37,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1448,2021-11-26 08:08:39,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1449,2021-11-26 08:08:41,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8486,2021-11-26 08:08:43,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1450,2021-11-26 08:08:44,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1451,2021-11-26 08:08:45,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1452,2021-11-26 08:08:47,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
9244,2021-11-26 08:08:50,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1453,2021-11-26 08:08:51,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8857,2021-11-26 08:08:52,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1454,2021-11-26 08:08:53,0.0,10.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1455,2021-11-26 08:08:55,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,496.0,0.0,0.0,0.0,0,12,2,0
1456,2021-11-26 08:08:57,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,617.0,0.0,0.0,0.0,0,12,2,0
8942,2021-11-26 08:08:58,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,308.5,0.0,0.0,0.0,0,12,2,0
1457,2021-11-26 08:08:59,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8858,2021-11-26 08:09:00,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1458,2021-11-26 08:09:01,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1459,2021-11-26 08:09:04,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,160.0,0.0,0.0,0.0,0,12,2,0
1460,2021-11-26 08:09:05,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1461,2021-11-26 08:09:08,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,285.0,0.0,0.0,0.0,0,12,2,0
8487,2021-11-26 08:09:10,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1462,2021-11-26 08:09:11,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1463,2021-11-26 08:09:13,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1464,2021-11-26 08:09:16,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1465,2021-11-26 08:09:18,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0,12,2,0
1466,2021-11-26 08:09:19,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1467,2021-11-26 08:09:21,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8488,2021-11-26 08:09:24,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1468,2021-11-26 08:09:25,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1469,2021-11-26 08:09:27,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1470,2021-11-26 08:09:29,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1471,2021-11-26 08:09:32,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1472,2021-11-26 08:09:33,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1473,2021-11-26 08:09:35,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1474,2021-11-26 08:09:38,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8489,2021-11-26 08:09:39,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1475,2021-11-26 08:09:40,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1476,2021-11-26 08:09:41,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
9080,2021-11-26 08:09:42,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8490,2021-11-26 08:09:44,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1477,2021-11-26 08:09:45,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1478,2021-11-26 08:09:46,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
9245,2021-11-26 08:09:47,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1479,2021-11-26 08:09:48,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1480,2021-11-26 08:09:49,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1481,2021-11-26 08:09:52,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1482,2021-11-26 08:09:54,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
9246,2021-11-26 08:09:55,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1483,2021-11-26 08:09:56,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1000.0,0.0,0.0,0.0,0,12,2,0
1484,2021-11-26 08:09:59,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1485,2021-11-26 08:10:02,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
8491,2021-11-26 08:10:03,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1486,2021-11-26 08:10:04,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1487,2021-11-26 08:10:05,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1488,2021-11-26 08:10:07,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1489,2021-11-26 08:10:10,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1490,2021-11-26 08:10:12,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1491,2021-11-26 08:10:13,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1492,2021-11-26 08:10:15,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
9247,2021-11-26 08:10:18,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1493,2021-11-26 08:10:19,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8993,2021-11-26 08:10:20,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1000.0,0.0,0.0,0.0,0,12,2,0
1494,2021-11-26 08:10:21,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1495,2021-11-26 08:10:23,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1496,2021-11-26 08:10:26,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1497,2021-11-26 08:10:27,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1498,2021-11-26 08:10:29,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1499,2021-11-26 08:10:32,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1500,2021-11-26 08:10:34,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1501,2021-11-26 08:10:35,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8943,2021-11-26 08:10:36,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1502,2021-11-26 08:10:37,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1503,2021-11-26 08:10:39,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1504,2021-11-26 08:10:42,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1505,2021-11-26 08:10:43,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
8944,2021-11-26 08:10:44,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1506,2021-11-26 08:10:46,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1507,2021-11-26 08:10:47,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1508,2021-11-26 08:10:50,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
9248,2021-11-26 08:10:52,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1509,2021-11-26 08:10:53,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1510,2021-11-26 08:10:55,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1511,2021-11-26 08:10:58,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1512,2021-11-26 08:11:00,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1513,2021-11-26 08:11:01,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1514,2021-11-26 08:11:03,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1515,2021-11-26 08:11:06,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1516,2021-11-26 08:11:08,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1517,2021-11-26 08:11:09,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1518,2021-11-26 08:11:11,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1519,2021-11-26 08:11:14,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1520,2021-11-26 08:11:15,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8859,2021-11-26 08:11:16,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1521,2021-11-26 08:11:17,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1522,2021-11-26 08:11:20,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1523,2021-11-26 08:11:22,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1524,2021-11-26 08:11:23,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
8860,2021-11-26 08:11:24,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
9249,2021-11-26 08:11:26,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1525,2021-11-26 08:11:27,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1526,2021-11-26 08:11:29,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2000.0,0.0,0.0,0.0,0,12,2,0
1527,2021-11-26 08:11:31,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8945,2021-11-26 08:11:32,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1528,2021-11-26 08:11:33,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8946,2021-11-26 08:11:34,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1529,2021-11-26 08:11:35,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1530,2021-11-26 08:11:37,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1531,2021-11-26 08:11:40,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1532,2021-11-26 08:11:41,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
9081,2021-11-26 08:11:42,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1533,2021-11-26 08:11:44,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8492,2021-11-26 08:11:46,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1534,2021-11-26 08:11:47,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1535,2021-11-26 08:11:48,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1536,2021-11-26 08:11:49,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
9082,2021-11-26 08:11:50,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1537,2021-11-26 08:11:52,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1538,2021-11-26 08:11:54,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1539,2021-11-26 08:11:55,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8861,2021-11-26 08:11:56,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1540,2021-11-26 08:11:57,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1541,2021-11-26 08:12:01,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1542,2021-11-26 08:12:02,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
1543,2021-11-26 08:12:03,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,12,2,0
8862,2021-11-26 08:12:04,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,100.5,0.0,0.0,0.0,0,12,2,0
1544,2021-11-26 08:12:05,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,26.0,201.0,0.0,0.0,0.0,0,12,2,0
8120,2021-11-26 08:12:06,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,26.0,100.5,0.0,0.0,0.0,0,12,2,0
1545,2021-11-26 08:12:07,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.0,0.0,0.0,0.0,0.0,0,12,2,0
9083,2021-11-26 08:12:08,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.0,0.0,0.0,0.0,0.0,0,12,2,0
1546,2021-11-26 08:12:10,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.0,0.0,0.0,0.0,0.0,0,12,2,0
1547,2021-11-26 08:12:11,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.0,0.0,0.0,0.0,0.0,0,12,2,0
8121,2021-11-26 08:12:12,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.0,0.0,5.0,0.0,0.0,0,12,2,0
8493,2021-11-26 08:12:13,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.0,0.0,10.0,0.0,0.0,0,12,2,0
1548,2021-11-26 08:12:14,0.0,10.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.0,0.0,9.5,0.0,0.0,0,12,2,0
