,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Production
10,2022-01-21 11:30:22,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
11,2022-01-21 11:30:23,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
12,2022-01-21 11:30:25,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
13,2022-01-21 11:30:27,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
14,2022-01-21 11:30:29,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
20459,2022-01-21 11:30:30,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
15,2022-01-21 11:30:31,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
16,2022-01-21 11:30:33,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
17,2022-01-21 11:30:35,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
18,2022-01-21 11:30:37,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
19,2022-01-21 11:30:39,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
20708,2022-01-21 11:30:40,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
20,2022-01-21 11:30:41,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
21,2022-01-21 11:30:43,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
22,2022-01-21 11:30:46,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
23,2022-01-21 11:30:47,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
24,2022-01-21 11:30:49,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
25,2022-01-21 11:30:52,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
26,2022-01-21 11:30:53,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
27,2022-01-21 11:30:55,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
28,2022-01-21 11:30:58,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
29,2022-01-21 11:31:00,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
30,2022-01-21 11:31:01,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
31,2022-01-21 11:31:04,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
32,2022-01-21 11:31:05,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
33,2022-01-21 11:31:07,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
34,2022-01-21 11:31:10,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
35,2022-01-21 11:31:11,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
36,2022-01-21 11:31:13,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
37,2022-01-21 11:31:16,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
38,2022-01-21 11:31:17,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
21179,2022-01-21 11:31:18,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
39,2022-01-21 11:31:19,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
40,2022-01-21 11:31:22,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
41,2022-01-21 11:31:23,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
42,2022-01-21 11:31:26,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
43,2022-01-21 11:31:28,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
44,2022-01-21 11:31:29,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
45,2022-01-21 11:31:31,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
46,2022-01-21 11:31:34,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
47,2022-01-21 11:31:35,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
48,2022-01-21 11:31:37,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
49,2022-01-21 11:31:40,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
50,2022-01-21 11:31:41,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
20709,2022-01-21 11:31:42,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
51,2022-01-21 11:31:43,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
52,2022-01-21 11:31:46,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
53,2022-01-21 11:31:47,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
54,2022-01-21 11:31:49,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
20460,2022-01-21 11:31:50,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
55,2022-01-21 11:31:52,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
56,2022-01-21 11:31:53,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
57,2022-01-21 11:31:55,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
58,2022-01-21 11:31:57,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
59,2022-01-21 11:31:59,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
60,2022-01-21 11:32:01,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
61,2022-01-21 11:32:05,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
62,2022-01-21 11:32:07,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
63,2022-01-21 11:32:09,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
64,2022-01-21 11:32:12,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
65,2022-01-21 11:32:13,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
66,2022-01-21 11:32:15,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
67,2022-01-21 11:32:17,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
68,2022-01-21 11:32:20,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
69,2022-01-21 11:32:21,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
70,2022-01-21 11:32:23,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
71,2022-01-21 11:32:25,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
72,2022-01-21 11:32:28,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
73,2022-01-21 11:32:29,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
74,2022-01-21 11:32:31,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
75,2022-01-21 11:32:33,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
76,2022-01-21 11:32:36,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
77,2022-01-21 11:32:37,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
21180,2022-01-21 11:32:38,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
78,2022-01-21 11:32:39,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
79,2022-01-21 11:32:41,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
80,2022-01-21 11:32:43,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
81,2022-01-21 11:32:46,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
82,2022-01-21 11:32:47,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
83,2022-01-21 11:32:49,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
84,2022-01-21 11:32:51,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
85,2022-01-21 11:32:54,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
86,2022-01-21 11:32:55,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
87,2022-01-21 11:32:57,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
88,2022-01-21 11:32:59,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
89,2022-01-21 11:33:02,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
90,2022-01-21 11:33:03,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
91,2022-01-21 11:33:05,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
92,2022-01-21 11:33:07,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
93,2022-01-21 11:33:09,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
94,2022-01-21 11:33:11,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
95,2022-01-21 11:33:13,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
96,2022-01-21 11:33:16,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
97,2022-01-21 11:33:17,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
21163,2022-01-21 11:33:18,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
98,2022-01-21 11:33:19,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
99,2022-01-21 11:33:21,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
100,2022-01-21 11:33:24,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
101,2022-01-21 11:33:25,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
102,2022-01-21 11:33:27,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
103,2022-01-21 11:33:29,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
20710,2022-01-21 11:33:30,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
104,2022-01-21 11:33:32,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
105,2022-01-21 11:33:33,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
21181,2022-01-21 11:33:34,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
106,2022-01-21 11:33:36,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
107,2022-01-21 11:33:37,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
108,2022-01-21 11:33:40,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
109,2022-01-21 11:33:42,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
110,2022-01-21 11:33:43,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
111,2022-01-21 11:33:45,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
112,2022-01-21 11:33:48,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
113,2022-01-21 11:33:49,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
114,2022-01-21 11:33:51,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
115,2022-01-21 11:33:54,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
116,2022-01-21 11:33:56,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
117,2022-01-21 11:33:57,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
118,2022-01-21 11:34:00,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
119,2022-01-21 11:34:02,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
120,2022-01-21 11:34:04,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
121,2022-01-21 11:34:06,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
122,2022-01-21 11:34:07,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
123,2022-01-21 11:34:09,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
124,2022-01-21 11:34:12,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
125,2022-01-21 11:34:13,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
21182,2022-01-21 11:34:14,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
126,2022-01-21 11:34:15,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
127,2022-01-21 11:34:18,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
128,2022-01-21 11:34:20,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
129,2022-01-21 11:34:22,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
130,2022-01-21 11:34:24,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
131,2022-01-21 11:34:26,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
132,2022-01-21 11:34:28,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
133,2022-01-21 11:34:30,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
134,2022-01-21 11:34:31,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
135,2022-01-21 11:34:34,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
136,2022-01-21 11:34:36,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
137,2022-01-21 11:34:37,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
138,2022-01-21 11:34:39,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
